Occurrences	Word	Length	Freq_HAL	Log_Freq_HAL	POS
2	paper	5	64,005	11.067	NN|VB
2	parade	6	3,589	8.186	NN|VB
2	paragraph	9	14,678	9.594	NN
2	parent	6	14,797	9.602	NN
2	partner	7	17,565	9.774	NN|VB
2	persuade	8	2,463	7.809	VB
2	plane	5	18,677	9.835	NN|VB
2	pollution	9	4,960	8.509	NN
2	pray	4	9,582	9.168	VB
2	predict	7	6,049	8.708	VB
2	priest	6	14,417	9.576	NN
2	professor	9	18,143	9.806	NN
2	proper	6	31,703	10.364	JJ
2	proud	5	16,648	9.720	JJ|NN
2	prove	5	31,645	10.362	VB|NN
2	pupil	5	1,036	6.943	NN
2	pursue	6	5,419	8.598	VB
2	quit	4	16,823	9.731	VB|NN
2	rabbi	5	3,672	8.208	NN
2	rain	4	17,801	9.787	NN|VB
2	rapid	5	9,126	9.119	JJ|RB
2	reality	7	42,961	10.668	NN
2	recommend	9	37,525	10.533	VB
2	remind	6	7,594	8.935	VB
2	require	7	46,963	10.757	VB
2	restore	7	10,667	9.275	VB
2	retain	6	5,505	8.613	VB|NN
2	rhythm	6	4,854	8.488	NN
2	roof	4	5,626	8.635	NN
2	sad	3	17,183	9.752	JJ|NN
2	salad	5	2,491	7.820	NN
2	salary	6	30,091	10.312	NN
2	sandwich	8	2,328	7.753	NN|VB
2	satisfy	7	5,617	8.634	VB
2	say	3	359,478	12.792	VB|NN
2	school	6	119,951	11.695	NN|VB
2	seem	4	122,295	11.714	VB
2	sheep	5	7,524	8.926	NN
2	side	4	112,408	11.630	NN|VB|JJ
2	situation	9	59,523	10.994	NN
2	sky	3	19,795	9.893	NN
2	smart	5	17,782	9.786	JJ|NN|VB
2	snow	4	20,209	9.914	NN|VB
2	song	4	59,801	10.999	NN
2	speak	5	53,714	10.891	VB|NN
2	spine	5	5,167	8.550	NN
2	steak	5	1,510	7.320	NN
2	street	6	76,139	11.240	NN
2	student	7	56,461	10.941	NN
2	style	5	43,235	10.674	NN
2	sunset	6	3,475	8.153	NN
2	sunshine	8	2,607	7.866	NN
2	supper	6	1,170	7.065	NN
2	sure	4	260,476	12.470	JJ|RB|NN
2	terrible	8	12,323	9.419	JJ
2	throat	6	8,042	8.992	NN
2	thumb	5	6,586	8.793	NN|VB
2	tin	3	11,849	9.380	NN|JJ
2	top	3	116,571	11.666	JJ|NN|VB|RB
2	topic	5	34,583	10.451	NN|JJ
2	turkey	6	13,802	9.533	NN
2	valley	6	24,976	10.126	NN
2	verify	6	9,374	9.146	VB
2	wagon	5	3,687	8.213	NN
2	waist	5	5,276	8.571	NN
2	wall	4	91,869	11.428	NN|VB
2	wander	6	2,521	7.832	VB
2	want	4	508,123	13.138	VB|NN
2	water	5	105,961	11.571	NN|VB
2	weather	7	21,328	9.968	NN|VB
2	wide	4	63,297	11.056	JJ|RB|NN
2	window	6	54,926	10.914	NN
2	winter	6	23,910	10.082	NN|VB
2	withdraw	8	5,353	8.585	VB
2	wood	4	24,035	10.087	NN
2	wrist	5	4,355	8.379	NN
2	yard	4	7,418	8.912	NN
2	young	5	66,849	11.110	JJ|NN
3	absorb	6	2,787	7.933	VB
3	accomplish	10	7,794	8.961	VB
3	achieve	7	15,544	9.651	VB
3	acknowledge	11	6,783	8.822	VB
3	agree	5	103,383	11.546	VB
3	agreement	9	23,528	10.066	NN
3	anger	5	8,608	9.060	NN|VB
3	ankle	5	2,699	7.901	NN
3	apartment	9	8,965	9.101	NN
3	appear	6	46,487	10.747	VB
3	area	4	160,430	11.986	NN
3	argument	8	49,353	10.807	NN
3	army	4	34,024	10.435	NN
3	arrive	6	9,548	9.164	VB
3	bacon	5	3,147	8.054	NN
3	baseball	8	18,372	9.819	NN
3	bean	4	3,575	8.182	NN
3	bee	3	3,288	8.098	NN
3	beer	4	24,708	10.115	NN
3	beg	3	4,583	8.430	VB
3	begin	5	60,828	11.016	VB|NN
3	bird	4	19,070	9.856	NN
3	bowl	4	10,720	9.280	NN|VB
3	bread	5	9,063	9.112	NN
3	breakfast	9	7,624	8.939	NN|VB
3	business	8	156,876	11.963	NN
3	cab	3	3,387	8.128	NN
3	cabin	5	3,130	8.049	NN
3	camera	6	18,427	9.822	NN
3	carry	5	36,637	10.509	VB|NN
3	cattle	6	3,830	8.251	NN
3	ceiling	7	4,994	8.516	NN
3	cent	4	6,305	8.749	NN
3	chair	5	18,589	9.830	NN|VB
3	chapter	7	22,942	10.041	NN
3	chicken	7	11,478	9.348	NN|VB
3	choose	6	49,680	10.813	VB
3	communication	13	44,283	10.698	NN
3	comprehend	10	2,470	7.812	VB
3	condition	9	70,143	11.158	NN|VB
3	conquest	8	2,440	7.800	NN
3	container	9	5,355	8.586	NN
3	crime	5	33,496	10.419	NN
3	crowd	5	12,988	9.472	NN|VB
3	cup	3	27,792	10.233	NN|VB
3	daughter	8	19,485	9.877	NN
3	dawn	4	8,283	9.022	NN|VB
3	day	3	239,111	12.385	NN
3	death	5	77,796	11.262	NN
3	deck	4	28,755	10.267	NN|VB
3	deliver	7	9,864	9.197	VB
3	difficult	9	52,555	10.870	JJ|NN
3	disappear	9	5,767	8.660	VB
3	discover	8	11,099	9.315	VB
3	dull	4	4,644	8.443	JJ|VB
3	endurance	9	2,004	7.603	NN
3	enter	5	36,407	10.503	VB
3	explain	7	43,650	10.684	VB
3	fail	4	18,678	9.835	VB
3	find	4	378,725	12.845	VB|NN
3	forgive	7	8,912	9.095	VB
3	fraternity	10	1,783	7.486	NN
3	fresh	5	15,597	9.655	JJ|NN
3	fur	3	4,642	8.443	NN
3	game	4	197,271	12.192	NN|VB
3	girl	4	40,340	10.605	NN
3	grass	5	7,354	8.903	NN|VB
3	great	5	260,267	12.469	JJ|NN|RB
3	guilty	6	12,515	9.435	JJ|NN
3	hallway	7	2,200	7.696	NN
3	head	4	109,089	11.600	NN|VB
3	huge	4	38,161	10.550	JJ|NN
3	hymn	4	2,288	7.735	NN
3	idea	4	133,710	11.803	NN|minor
3	island	6	44,872	10.712	NN
3	large	5	134,354	11.808	JJ|RB|NN
3	liquor	6	2,446	7.802	NN
3	lose	4	38,347	10.554	VB
3	management	10	72,764	11.195	NN
3	meal	4	6,528	8.784	NN
3	mouth	5	34,157	10.439	NN
3	muscle	6	9,316	9.139	NN|VB
3	nail	4	4,603	8.434	NN|VB
3	necessary	9	60,899	11.017	JJ|NN
3	neck	4	14,841	9.605	NN|VB
3	nerve	5	4,196	8.342	NN
3	night	5	97,524	11.488	NN
3	notify	6	4,511	8.414	VB
3	participate	11	18,155	9.807	VB|NN
3	plead	5	1,026	6.933	VB
3	possess	7	6,915	8.841	VB
3	presence	8	23,804	10.078	NN
3	princess	8	7,524	8.926	NN
3	protect	7	29,349	10.287	VB
3	put	3	224,207	12.320	VB|NN
3	rare	4	36,258	10.498	JJ
3	receive	7	67,666	11.122	VB
3	reject	6	7,470	8.919	VB
3	remain	6	24,587	10.110	VB
3	rice	4	16,535	9.713	NN
3	river	5	27,274	10.214	NN
3	room	4	85,138	11.352	NN|VB
3	save	4	62,632	11.045	VB|NN
3	sea	3	36,736	10.512	NN
3	sell	4	77,273	11.255	VB|NN
3	shoulder	8	11,440	9.345	NN|VB
3	shrink	6	4,085	8.315	VB|NN
3	simple	6	84,794	11.348	JJ|NN
3	size	4	107,005	11.581	NN|VB
3	son	3	43,980	10.691	NN
3	steal	5	11,268	9.330	VB|NN
3	storm	5	19,846	9.896	NN|VB
3	story	5	96,953	11.482	NN
3	straw	5	3,849	8.256	NN
3	strength	8	25,721	10.155	NN
3	tail	4	11,267	9.330	NN|VB
3	terrific	8	3,890	8.266	JJ
3	tongue	6	14,963	9.613	NN
3	tough	5	17,334	9.760	JJ|NN
3	try	3	272,681	12.516	VB|NN
3	uncle	5	10,780	9.285	NN
3	understand	10	107,528	11.586	VB
3	wealth	6	11,934	9.387	NN
3	weird	5	16,200	9.693	JJ|NN
3	whiskey	7	1,364	7.218	NN
3	win	3	64,799	11.079	VB|NN
3	wine	4	13,077	9.479	NN
3	worker	6	7,057	8.862	NN
4	acquire	7	6,529	8.784	VB
4	add	3	113,856	11.643	VB
4	adult	5	25,223	10.136	NN|JJ
4	ask	3	138,493	11.839	VB
4	ball	4	38,502	10.558	NN
4	band	4	49,179	10.803	NN|VB
4	beach	5	26,666	10.191	NN
4	bedroom	7	6,735	8.815	NN
4	big	3	178,681	12.093	JJ
4	boat	4	15,857	9.671	NN
4	box	3	171,530	12.053	NN|VB
4	brother	7	23,702	10.073	NN
4	child	5	64,729	11.078	NN
4	choice	6	65,532	11.090	NN
4	come	4	232,041	12.355	VB|NN
4	create	6	73,169	11.201	VB|NN
4	decide	6	35,825	10.486	VB
4	destroy	7	17,424	9.766	VB
4	dinner	6	13,031	9.475	NN
4	doctor	6	31,917	10.371	NN|VB
4	flexible	8	9,484	9.157	JJ
4	floor	5	35,635	10.481	NN|VB
4	guy	3	84,152	11.340	NN
4	hand	4	124,848	11.735	NN|VB
4	horse	5	23,855	10.080	NN|VB
4	house	5	104,153	11.554	NN
4	kill	4	70,815	11.168	VB|NN
4	learn	5	71,507	11.178	VB
4	listen	6	33,915	10.432	VB|NN
4	log	3	21,912	9.995	NN|VB
4	mad	3	17,811	9.788	JJ|NN
4	meat	4	14,861	9.606	NN
4	money	5	209,588	12.253	NN
4	mother	6	42,113	10.648	NN
4	narrow	6	10,049	9.215	JJ|VB
4	new	3	709,084	13.472	JJ|NN
4	opinion	7	68,760	11.138	NN
4	please	6	580,704	13.272	VB|NN
4	portray	7	1,699	7.438	VB
4	pretend	7	7,291	8.894	VB|JJ
4	send	4	324,164	12.689	VB|NN
4	sly	3	1,115	7.017	JJ|RB
4	succeed	7	8,115	9.001	VB
4	teacher	7	16,947	9.738	NN
4	trick	5	15,658	9.659	NN|VB
4	vein	4	2,169	7.682	NN
4	winner	6	11,890	9.383	NN
4	wonderful	9	31,958	10.372	JJ
5	attend	6	11,518	9.352	VB
5	bath	4	5,621	8.634	NN
5	become	6	93,420	11.445	VB
5	belief	6	19,406	9.873	NN
5	borrow	6	4,242	8.353	VB
5	bring	5	56,510	10.942	VB
5	cat	3	38,649	10.562	NN
5	cloud	5	6,301	8.748	NN|VB
5	flower	6	6,288	8.746	NN|VB
5	friend	6	81,053	11.303	NN
5	get	3	978,898	13.794	VB
5	god	3	129,944	11.775	NN|minor
5	happy	5	70,881	11.169	JJ
5	hard	4	176,370	12.080	JJ|RB
5	ignore	6	27,790	10.232	VB
5	intelligence	12	26,776	10.195	NN
5	know	4	800,100	13.592	VB|NN
5	make	4	520,909	13.163	VB|NN
5	mouse	5	37,838	10.541	NN
5	president	9	74,841	11.223	NN
5	stomach	7	7,701	8.949	NN|VB
5	strange	7	32,164	10.379	JJ|NN
5	think	5	652,944	13.389	VB|NN
5	woman	5	66,489	11.105	NN
6	alcohol	7	14,209	9.562	NN
6	apple	5	65,844	11.095	NN
6	bad	3	153,580	11.942	JJ|NN|RB
6	body	4	116,235	11.663	NN
6	easy	4	93,775	11.449	JJ
6	father	6	38,034	10.546	NN|VB
6	forget	6	43,510	10.681	VB
6	gun	3	47,274	10.764	NN|VB
6	join	4	43,729	10.686	VB
6	keep	4	183,906	12.122	VB|NN
6	people	6	768,168	13.552	NN|VB
6	task	4	21,503	9.976	NN|VB
6	word	4	138,155	11.836	NN
7	accept	6	49,430	10.808	VB
7	argue	5	20,857	9.945	VB
7	clothes	7	14,338	9.571	NN
7	go	2	409,671	12.923	VB|NN
7	take	4	330,816	12.709	VB|NN
7	wife	4	38,746	10.565	NN
8	bed	3	31,345	10.353	NN|VB
8	bone	4	16,063	9.684	NN|VB
8	boy	3	42,823	10.665	NN
8	dumb	4	12,449	9.429	JJ|NN
8	leave	5	76,506	11.245	VB|NN
8	man	3	188,876	12.149	NN|VB
9	arm	3	20,427	9.925	NN|VB
9	book	4	190,905	12.160	NN|VB
9	give	4	230,878	12.350	VB
10	door	4	53,813	10.893	NN
12	car	3	86,253	11.365	NN
