Occurrences	Word	Length	Freq_HAL	Log_Freq_HAL	POS
1	cheerleader	11	526	6.265	NN
1	cheese	6	"8,662"	9.067	NN
1	chef	4	"1,418"	7.257	NN
1	chemical	8	"15,316"	9.637	NN|JJ
1	chemist	7	"1,767"	7.477	NN
1	chemistry	9	"12,668"	9.447	NN
1	cherry	6	"4,370"	8.383	NN|JJ
1	chess	5	"11,301"	9.333	NN
1	chest	5	"13,012"	9.474	NN
1	chew	4	"2,861"	7.959	VB|NN
1	chick	5	"3,178"	8.064	NN
1	chicken	7	"11,478"	9.348	NN|VB
1	chief	5	"19,007"	9.853	JJ|NN
1	child	5	"64,729"	11.078	NN
1	chili	5	"1,783"	7.486	NN
1	chill	5	"3,585"	8.185	NN|VB
1	chime	5	"1,077"	6.982	NN|VB
1	chimney	7	536	6.284	NN
1	chimpanzee	10	382	5.945	NN
1	China	5	"33,442"	10.418	NN
1	Chinese	7	"37,454"	10.531	NN|JJ
1	chip	4	"35,544"	10.479	NN|VB
1	chipmunk	8	214	5.366	NN
1	chirp	5	298	5.697	NN|VB
1	chisel	6	"2,697"	7.9	NN
1	chlorine	8	"2,111"	7.655	NN|JJ
1	chocolate	9	"9,520"	9.161	NN
1	choice	6	"65,532"	11.09	NN
1	choir	5	"2,131"	7.664	NN
1	choke	5	"2,959"	7.993	VB|NN
1	choose	6	"49,680"	10.813	VB
1	chop	4	"2,331"	7.754	NN|VB
1	chore	5	581	6.365	NN
1	chorus	6	"5,985"	8.697	NN
1	chowder	7	199	5.293	NN
1	Christ	6	"20,146"	9.911	NN
1	Christian	9	"43,770"	10.687	NN|JJ
1	Christmas	9	"12,680"	9.448	NN
1	chuck	5	"12,545"	9.437	VB|NN
1	chunk	5	"4,237"	8.352	NN
1	church	6	"49,074"	10.801	NN
1	cigar	5	"1,240"	7.123	NN
1	cigarette	9	"2,881"	7.966	NN
1	cinema	6	"3,241"	8.084	NN
1	cinnamon	8	"1,368"	7.221	NN
1	circle	6	"19,887"	9.898	NN|VB
1	circumstance	12	"1,638"	7.401	NN
1	circus	6	"3,417"	8.137	NN
1	citizen	7	"17,961"	9.796	NN
1	citrus	6	837	6.73	NN|JJ
1	city	4	"102,007"	11.533	NN
1	claim	5	"56,597"	10.944	NN|VB
1	clam	4	768	6.644	NN|VB
1	clamp	5	"1,610"	7.384	VB|NN
1	clarify	7	"5,776"	8.661	VB|NN
1	clarinet	8	"1,634"	7.399	NN
1	class	5	"94,260"	11.454	NN|VB
1	claw	4	"2,194"	7.693	NN|VB
1	clay	4	"10,797"	9.287	NN
1	clean	5	"36,257"	10.498	JJ|VB|RB
1	cleaner	7	"4,136"	8.327	JJ|NN
1	cleaning	8	"9,555"	9.165	NN|VB
1	clear	5	"77,302"	11.255	JJ|VB|RB
1	clench	6	269	5.595	VB
1	clerk	5	"2,715"	7.907	NN
1	click	5	"20,057"	9.906	NN|VB
1	cliff	5	"5,132"	8.543	NN
1	climate	7	"6,910"	8.841	NN
1	climax	6	"2,460"	7.808	NN|VB
1	climb	5	"6,144"	8.723	VB|NN
1	climber	7	859	6.756	NN
1	clinic	6	"4,499"	8.412	NN
1	clippers	8	652	6.48	NN
1	cloak	5	"3,969"	8.286	NN|VB
1	clock	5	"24,496"	10.106	NN
1	clog	4	836	6.729	VB
1	close	5	"84,927"	11.35	VB
1	closet	6	"5,258"	8.568	NN
1	closing	7	"11,371"	9.339	VB|NN
1	cloth	5	"11,191"	9.323	NN
1	clothes	7	"14,338"	9.571	NN
1	cloud	5	"6,301"	8.748	NN|VB
1	clove	5	511	6.236	NN
1	clown	5	"2,761"	7.923	NN
1	club	4	"63,264"	11.055	NN|VB
1	clue	4	"17,913"	9.793	NN|VB
1	coach	5	"8,817"	9.084	NN|VB
1	coal	4	"4,838"	8.484	NN
1	coast	5	"22,188"	10.007	NN|VB
1	coat	4	"10,295"	9.239	NN|VB
1	cob	3	460	6.131	NN
1	cobbler	7	385	5.953	NN
1	cobra	5	"3,482"	8.155	NN
1	cobweb	6	62	4.127	NN
1	cocaine	7	"4,921"	8.501	NN
1	cocktail	8	"1,491"	7.307	NN
1	cocoon	6	"2,063"	7.632	NN|VB
1	cod	3	"11,375"	9.339	NN
1	code	4	"148,173"	11.906	NN|VB
1	coffee	6	"18,382"	9.819	NN
1	coffin	6	"3,601"	8.189	NN
1	coin	4	"6,375"	8.76	NN|VB
1	Coke	4	"4,270"	8.359	NN
1	cold	4	"34,854"	10.459	JJ|NN
1	coleslaw	8	43	3.761	NN
1	collar	6	"4,155"	8.332	NN|VB
1	collect	7	"14,307"	9.569	VB|JJ
1	college	7	"77,818"	11.262	NN|VB
1	cologne	7	953	6.86	NN
1	colonel	7	"3,384"	8.127	NN
1	color	5	"74,865"	11.223	NN|VB
1	colt	4	"1,935"	7.568	NN
1	column	6	"15,765"	9.666	NN
1	coma	4	"1,240"	7.123	NN
1	comb	4	"1,614"	7.386	NN|VB
1	combination	11	"20,582"	9.932	NN
1	combine	7	"6,592"	8.794	VB
1	come	4	"232,041"	12.355	VB|NN
1	comedian	8	"1,124"	7.025	NN
1	comedy	6	"6,934"	8.844	NN
1	comet	5	"3,829"	8.25	NN
1	comfort	7	"6,490"	8.778	NN|VB
1	comma	5	"1,680"	7.427	NN
1	command	7	"85,016"	11.351	NN|VB
1	commander	9	"13,958"	9.544	NN
1	comment	7	"41,761"	10.64	NN|VB
1	commercial	10	"62,464"	11.042	JJ|NN
1	commitment	10	"9,979"	9.208	NN
1	committee	9	"33,738"	10.426	NN
1	common	6	"97,044"	11.483	JJ|NN
1	communicate	11	"12,666"	9.447	VB
1	communication	13	"44,283"	10.698	NN
1	communist	9	"9,453"	9.154	NN|JJ
1	community	9	"58,793"	10.982	NN
1	compact	7	"5,965"	8.694	JJ|NN
1	companion	9	"7,669"	8.945	NN
1	company	7	"156,262"	11.959	NN
1	compass	7	"1,898"	7.549	NN|VB
1	compassion	10	"3,911"	8.272	NN
1	compete	7	"8,561"	9.055	VB
1	competence	10	"1,671"	7.421	NN
1	competition	11	"21,416"	9.972	NN
1	complain	8	"12,433"	9.428	VB|NN
1	complete	8	"103,017"	11.543	JJ|VB
1	complex	7	"29,781"	10.302	JJ
1	compliment	10	"2,186"	7.69	NN
1	component	9	"12,075"	9.399	NN
1	compose	7	"2,629"	7.874	VB
1	compound	8	"4,369"	8.382	NN|JJ
1	comprehend	10	"2,470"	7.812	VB
1	compulsion	10	837	6.73	NN
1	compute	7	"3,170"	8.061	VB
1	computer	8	"253,358"	12.443	NN
1	con	3	"43,471"	10.68	NN|VB
1	conceit	7	185	5.22	NN
1	concentrate	11	"6,190"	8.731	VB
1	concept	7	"30,857"	10.337	NN
1	concern	7	"19,989"	9.903	NN|VB
1	concert	7	"12,029"	9.395	NN
1	conclude	8	"5,858"	8.676	VB
1	conclusion	10	"16,476"	9.71	NN
1	concrete	8	"7,961"	8.982	JJ|NN|VB
1	condemn	7	"2,865"	7.96	VB
1	condition	9	"70,143"	11.158	NN|VB
1	conditioner	11	772	6.649	NN
1	condom	6	"2,871"	7.962	NN
1	conductor	9	"2,080"	7.64	NN
1	cone	4	"3,540"	8.172	NN
1	conference	10	"51,735"	10.854	NN
1	confess	7	"2,702"	7.902	VB
1	confession	10	"1,748"	7.466	NN
1	confidence	10	"14,812"	9.603	NN
1	conflict	8	"16,956"	9.738	NN
1	confuse	7	"5,129"	8.543	VB
1	confusion	9	"11,381"	9.34	NN
1	congress	8	"42,314"	10.653	NN
1	connect	7	"37,477"	10.531	VB|NN
1	conquer	7	"3,143"	8.053	VB
1	conquest	8	"2,440"	7.8	NN
1	conscience	10	"4,007"	8.296	NN
1	consequence	11	"4,391"	8.387	NN
1	consider	8	"78,623"	11.272	VB
1	console	7	"10,876"	9.294	VB
1	constant	8	"18,068"	9.802	JJ|NN
1	constitution	12	"29,036"	10.276	NN
1	construct	9	"7,754"	8.956	VB
1	construction	12	"21,131"	9.958	NN
1	consumer	8	"14,613"	9.59	NN
1	contact	7	"141,845"	11.862	NN|VB
1	container	9	"5,355"	8.586	NN
1	contemporary	12	"7,606"	8.937	JJ|NN
1	content	7	"33,314"	10.414	NN
1	contest	7	"10,921"	9.298	NN
1	context	7	"24,912"	10.123	NN
1	continent	9	"3,662"	8.206	NN
1	contract	8	"47,097"	10.76	NN
1	contractor	10	"3,771"	8.235	NN
1	control	7	"152,951"	11.938	NN|VB
1	convent	7	282	5.642	NN
1	conversation	12	"16,064"	9.684	NN
1	convict	7	878	6.778	VB
1	convince	8	"12,075"	9.399	VB
1	cook	4	"13,551"	9.514	NN|VB
1	cookbook	8	"2,402"	7.784	NN
1	cookie	6	"2,953"	7.991	NN
1	cooking	7	"6,591"	8.793	NN|VB|JJ
1	cookout	7	41	3.714	NN
1	cool	4	"49,548"	10.811	JJ|VB|NN
1	cooler	6	"2,564"	7.849	JJ
1	cop	3	"11,145"	9.319	NN
1	copier	6	984	6.892	NN
1	copper	6	"8,817"	9.084	NN|JJ
1	copy	4	"126,341"	11.747	NN|VB
1	coral	5	"4,829"	8.482	JJ|NN
1	cord	4	"4,635"	8.441	NN
1	core	4	"19,755"	9.891	NN|JJ|VB
1	cork	4	"1,394"	7.24	NN|VB
1	corn	4	"4,988"	8.515	NN
1	corner	6	"23,080"	10.047	NN|VB
1	corporal	8	778	6.657	NN
1	corporation	11	"42,707"	10.662	NN
1	corpse	6	"1,985"	7.593	NN
1	correct	7	"77,798"	11.262	JJ|VB|NN
1	corridor	8	"2,970"	7.996	NN
1	corrupt	7	"6,056"	8.709	JJ|VB
1	cosmetics	9	814	6.702	NN
1	cost	4	"99,509"	11.508	NN|VB
1	costume	7	"3,384"	8.127	NN
1	cottage	7	"1,318"	7.184	NN
1	cotton	6	"5,698"	8.648	NN|VB
1	couch	5	"4,971"	8.511	NN
1	cougar	6	"1,401"	7.245	NN
1	cough	5	"2,215"	7.703	NN|VB
1	counsel	7	"4,514"	8.415	NN|VB
1	count	5	"34,402"	10.446	NN|VB
1	counter	7	"16,309"	9.699	VB|RB
1	country	7	"106,711"	11.578	NN
1	county	6	"24,058"	10.088	NN
1	couple	6	"93,448"	11.445	NN|JJ|VB
1	courage	7	"6,733"	8.815	NN
1	course	6	"195,947"	12.186	NN|VB
1	court	5	"57,767"	10.964	NN|VB
1	cousin	6	"4,073"	8.312	NN
1	cover	5	"64,134"	11.069	VB|NN
1	cow	3	"7,262"	8.89	NN|VB
1	coward	6	"1,659"	7.414	NN
1	cowboy	6	"2,826"	7.947	NN
1	cowgirl	7	220	5.394	NN
1	coyote	6	"1,508"	7.319	NN
1	cozy	4	726	6.588	JJ|NN
1	crab	4	980	6.888	NN
1	crack	5	"9,519"	9.161	NN|VB
1	cracker	7	"1,214"	7.102	NN
1	crackle	7	237	5.468	VB|NN
1	cradle	6	"1,231"	7.116	NN
1	craft	5	"6,908"	8.84	NN|VB
1	cramp	5	383	5.948	NN|VB
1	crane	5	"1,824"	7.509	NN|VB
1	crash	5	"19,106"	9.858	NN|VB
1	crater	6	844	6.738	NN
1	crave	5	694	6.542	VB
1	crawl	5	"3,131"	8.049	VB|NN
1	crayon	6	307	5.727	NN|VB
1	crazy	5	"17,520"	9.771	JJ
1	cream	5	"9,868"	9.197	NN|VB
1	crease	6	"1,733"	7.458	NN|VB
1	create	6	"73,169"	11.201	VB|NN
1	creation	8	"22,642"	10.028	NN
1	creativity	10	"4,395"	8.388	NN
1	creator	7	"8,017"	8.989	NN
1	creature	8	"16,556"	9.715	NN
1	credit	6	"49,110"	10.802	NN|VB
1	creek	5	"8,465"	9.044	NN
1	crescent	8	"1,867"	7.532	NN
1	crest	5	"1,289"	7.162	NN|VB
1	crevice	7	307	5.727	NN
1	crew	4	"15,253"	9.633	NN|VB
1	crib	4	"1,280"	7.155	NN|VB
1	cricket	7	"6,213"	8.734	NN
1	crime	5	"33,496"	10.419	NN
1	criminal	8	"19,615"	9.884	JJ|NN
1	crisis	6	"13,610"	9.519	NN
1	crisp	5	"2,037"	7.619	JJ|NN|VB
1	criterion	9	"2,546"	7.842	NN
1	critic	6	"2,542"	7.841	NN
1	criticism	9	"9,252"	9.133	NN
1	criticize	9	"3,505"	8.162	VB
1	croak	5	185	5.22	NN|VB
1	crochet	7	445	6.098	VB|NN
1	crocodile	9	521	6.256	NN
1	crook	5	"1,171"	7.066	NN|VB
1	cross	5	"29,753"	10.301	NN|VB
1	crossing	8	"5,172"	8.551	VB|NN
1	crow	4	"4,667"	8.448	NN|VB
1	crowd	5	"12,988"	9.472	NN|VB
1	crown	5	"8,962"	9.101	NN|VB
1	crude	5	"3,351"	8.117	NN
1	cruise	6	"7,516"	8.925	NN|VB
1	crumb	5	340	5.829	NN
1	crunch	6	"1,771"	7.479	NN|VB
1	crush	5	"3,571"	8.181	VB|NN
1	crust	5	"1,475"	7.296	NN
1	crutch	6	592	6.384	NN
1	cry	3	"13,252"	9.492	NN|VB
1	crystal	7	"13,437"	9.506	NN
1	cub	3	"1,316"	7.182	NN
1	cube	4	"5,028"	8.523	NN|VB
1	cucumber	8	690	6.537	NN
1	cuddle	6	595	6.389	NN|VB
1	cue	3	"2,810"	7.941	NN|VB
1	cuff	4	835	6.727	NN|VB
1	culture	7	"38,335"	10.554	NN
1	cunning	7	"1,063"	6.969	JJ
1	cup	3	"27,792"	10.233	NN|VB
1	cupboard	8	564	6.335	NN
1	curb	4	"2,042"	7.622	VB|NN
1	cure	4	"8,515"	9.05	NN|VB
1	curiosity	9	"4,618"	8.438	NN
1	current	7	"152,300"	11.934	JJ|NN
1	curse	5	"7,687"	8.947	NN|VB
1	cursive	7	209	5.342	JJ|NN
1	curtain	7	"1,953"	7.577	NN|VB
1	curve	5	"7,958"	8.982	NN|VB
1	cushion	7	832	6.724	NN|VB
1	cuss	4	293	5.68	VB
1	custard	7	519	6.252	NN
1	custom	6	"18,290"	9.814	NN|JJ
1	customer	8	"32,952"	10.403	NN
1	cut	3	"99,104"	11.504	VB|NN
1	cycle	5	"20,451"	9.926	NN|VB
1	cyclone	7	"2,888"	7.968	NN
1	cylinder	8	"4,895"	8.496	NN
1	dad	3	"11,823"	9.378	NN
1	dagger	6	"1,851"	7.523	NN
1	daily	5	"39,093"	10.574	JJ|NN|RB
1	dairy	5	"2,683"	7.895	NN
1	daisy	5	"1,330"	7.193	NN
1	dam	3	"3,371"	8.123	NN|VB
1	damage	6	"42,588"	10.659	NN|VB
1	damn	4	"30,471"	10.325	JJ|VB|NN|RB|minor
1	damp	4	"1,712"	7.445	NN|VB|JJ
1	dance	5	"26,125"	10.171	NN|VB
1	dancer	6	"2,993"	8.004	NN
1	dandelion	9	232	5.447	NN
1	dandruff	8	214	5.366	NN
1	danger	6	"12,703"	9.45	NN
1	dare	4	"8,885"	9.092	VB|NN
1	daring	6	"1,510"	7.32	JJ|VB|NN
1	dark	4	"71,249"	11.174	JJ|NN|RB
1	darkness	8	"12,621"	9.443	NN
1	dart	4	"1,653"	7.41	NN|VB
1	dash	4	"3,424"	8.139	NN|VB
1	dashboard	9	478	6.17	NN
1	data	4	"203,945"	12.226	NN
1	date	4	"136,274"	11.822	NN|VB
1	daughter	8	"19,485"	9.877	NN
1	dawn	4	"8,283"	9.022	NN|VB
1	day	3	"239,111"	12.385	NN
1	days	4	"158,630"	11.974	NN
1	dead	4	"72,864"	11.196	JJ|NN|RB
1	deaf	4	"6,119"	8.719	JJ|NN
1	deal	4	"83,766"	11.336	NN|VB
1	death	5	"77,796"	11.262	NN
1	debate	6	"26,957"	10.202	NN|VB
1	debt	4	"14,192"	9.56	NN
1	decade	6	"6,998"	8.853	NN
1	decay	5	"3,565"	8.179	NN|VB
1	deceit	6	921	6.825	NN
1	deceive	7	"1,300"	7.17	VB
1	decency	7	"5,697"	8.648	NN
1	deception	9	"2,045"	7.623	NN
1	decide	6	"35,825"	10.486	VB
1	decision	8	"36,601"	10.508	NN
1	deck	4	"28,755"	10.267	NN|VB
1	decline	7	"6,068"	8.711	NN|VB
1	decompose	9	259	5.557	VB
1	decorate	8	390	5.966	VB
1	decoration	10	636	6.455	NN
1	decrease	8	"6,441"	8.77	NN
1	deep	4	"42,695"	10.662	JJ|NN
1	deer	4	"4,911"	8.499	NN
1	defeat	6	"7,657"	8.943	VB|NN
1	defend	6	"15,251"	9.632	VB
1	defense	7	"31,710"	10.364	NN
1	define	6	"24,310"	10.099	VB
1	definition	10	"109,857"	11.607	NN
1	defrost	7	310	5.737	VB
1	degrade	7	"1,194"	7.085	VB
1	degree	6	"42,088"	10.648	NN
1	delay	5	"13,068"	9.478	NN|VB
1	delicious	9	"2,481"	7.816	JJ
1	delight	7	"3,207"	8.073	NN|VB
1	delinquent	10	344	5.841	JJ|NN
1	deliver	7	"9,864"	9.197	VB
1	demand	6	"25,807"	10.158	NN|VB
1	democracy	9	"16,987"	9.74	NN
1	Democrat	8	"4,989"	8.515	NN
1	demolish	8	406	6.006	VB
1	demon	5	"8,977"	9.102	NN
1	denial	6	"5,104"	8.538	NN
1	denim	5	581	6.365	NN
1	dent	4	"2,465"	7.81	NN|VB
1	dentist	7	"1,485"	7.303	NN
1	deny	4	"13,082"	9.479	VB
1	deodorant	9	177	5.176	NN
1	depart	6	"1,492"	7.308	VB
1	department	10	"71,480"	11.177	NN
1	depend	6	"10,358"	9.246	VB
1	dependent	9	"9,014"	9.107	JJ|NN
1	depletion	9	"1,501"	7.314	NN
1	deposit	7	"4,355"	8.379	NN|VB
1	depression	10	"7,691"	8.948	NN
1	depth	5	"12,604"	9.442	NN
1	deputy	6	"4,799"	8.476	NN
1	descend	7	"1,053"	6.959	VB
1	descent	7	"6,882"	8.837	NN
1	describe	8	"22,980"	10.042	VB
1	desert	6	"17,569"	9.774	NN
1	design	6	"110,689"	11.614	NN|VB
1	designer	8	"9,484"	9.157	NN
1	desire	6	"23,188"	10.051	NN|VB
1	desk	4	"13,624"	9.52	NN
1	despair	7	"3,879"	8.263	NN|VB
1	despise	7	"1,416"	7.256	VB
1	dessert	7	"1,385"	7.233	NN
1	destiny	7	"4,616"	8.437	NN
1	destroy	7	"17,424"	9.766	VB
1	destruction	11	"12,688"	9.448	NN
1	detach	6	585	6.372	VB
1	detail	6	"21,053"	9.955	NN|VB
1	detective	9	"4,312"	8.369	NN
1	detergent	9	791	6.673	NN
1	deteriorate	11	563	6.333	VB
1	determine	9	"25,579"	10.15	VB
1	develop	7	"35,652"	10.482	VB
1	development	11	"130,333"	11.778	NN
1	device	6	"49,124"	10.802	NN
1	devil	5	"8,234"	9.016	NN
1	dew	3	"1,331"	7.194	NN
1	diagram	7	"3,241"	8.084	NN
1	dial	4	"12,970"	9.47	NN|VB
1	diameter	8	"5,984"	8.697	NN
1	diamond	7	"18,291"	9.814	NN
1	diaper	6	"1,099"	7.002	NN
1	diary	5	"2,683"	7.895	NN
1	dice	4	"14,894"	9.609	NN
1	dictator	8	"1,437"	7.27	NN
1	dictionary	10	"13,452"	9.507	NN
1	die	3	"67,931"	11.126	VB|NN
1	diet	4	"12,432"	9.428	NN|VB
1	differ	6	"7,482"	8.92	VB
1	difference	10	"74,565"	11.219	NN
1	difficulty	10	"11,902"	9.384	NN
1	dig	3	"8,929"	9.097	VB|NN
1	digest	6	"14,159"	9.558	VB
1	digestion	9	593	6.385	NN
1	digger	6	352	5.864	NN
1	digit	5	"3,336"	8.113	NN
1	dignity	7	"3,149"	8.055	NN
1	dilemma	7	"4,662"	8.447	NN
1	diligence	9	384	5.951	NN
1	dill	4	491	6.196	NN
1	dim	3	"4,289"	8.364	JJ|VB|NN
1	dime	4	"2,557"	7.847	NN
1	diminish	8	"1,295"	7.166	VB
1	dine	4	570	6.346	VB
1	diner	5	"1,030"	6.937	NN
1	dinner	6	"13,031"	9.475	NN
1	dinosaur	8	"2,381"	7.775	NN
1	dip	3	"5,047"	8.527	NN|VB
1	diploma	7	"1,486"	7.304	NN
1	direct	6	"54,882"	10.913	JJ|VB|NN|RB
1	direction	9	"30,901"	10.339	NN
1	director	8	"36,607"	10.508	NN
1	dirt	4	"7,642"	8.941	NN
1	dirty	5	"14,094"	9.554	JJ|VB|NN
1	disagree	8	"25,581"	10.15	VB
1	disagreement	12	"3,095"	8.038	NN
1	disallow	8	659	6.491	VB
1	disappear	9	"5,767"	8.66	VB
1	disappoint	10	975	6.882	VB
1	disaster	8	"8,160"	9.007	NN
1	disbelief	9	"1,588"	7.37	NN
1	disbelieve	10	427	6.057	VB
1	disc	4	"16,844"	9.732	NN
1	discipline	10	"7,415"	8.911	NN|VB
1	discomfort	10	"2,000"	7.601	NN|VB
1	discourage	10	"2,760"	7.923	VB
1	discover	8	"11,099"	9.315	VB
1	discovery	9	"7,790"	8.961	NN
1	discuss	7	"30,217"	10.316	VB
1	discussion	10	"96,245"	11.475	NN
1	disease	7	"23,168"	10.051	NN
1	disgrace	8	"1,264"	7.142	NN
1	disguise	8	"2,140"	7.669	NN|VB
1	disgust	7	"1,914"	7.557	NN|VB
1	dish	4	"7,237"	8.887	NN|VB
1	dishwasher	10	821	6.711	NN
1	disintegrate	12	"1,701"	7.439	VB
1	dislike	7	"5,309"	8.577	VB|NN
1	dismay	6	987	6.895	NN|VB
1	dismiss	7	"3,024"	8.014	VB
1	disorder	8	"4,525"	8.417	NN
1	disown	6	262	5.568	VB
1	disperse	8	548	6.306	VB
1	display	7	"48,971"	10.799	NN|VB
1	disprove	8	"1,576"	7.363	VB
1	disregard	9	"3,236"	8.082	NN|VB
1	dissolve	8	"1,806"	7.499	VB
1	distance	8	"29,802"	10.302	NN|VB
1	disturb	7	"1,394"	7.24	VB
1	ditch	5	"1,735"	7.459	NN|VB
1	dive	4	"8,177"	9.009	NN|VB
1	diver	5	"1,734"	7.458	NN
1	divide	6	"6,284"	8.746	VB|NN
1	diving	6	"6,139"	8.722	VB|NN
1	division	8	"35,084"	10.466	NN
1	divorce	7	"5,809"	8.667	NN|VB
1	dizzy	5	"1,907"	7.553	JJ
1	do	2	"1,360,645"	14.123	VB|NN
1	dock	4	"2,543"	7.841	NN|VB
1	doctor	6	"31,917"	10.371	NN|VB
1	document	8	"57,743"	10.964	NN
1	doe	3	"4,652"	8.445	NN
1	dog	3	"58,314"	10.974	NN|VB
1	doll	4	"5,685"	8.646	NN|VB
1	dollar	6	"23,916"	10.082	NN
1	dolphin	7	"1,644"	7.405	NN
1	domain	6	"23,877"	10.081	NN|JJ
1	dominant	8	"5,947"	8.691	JJ
1	dominate	8	"3,176"	8.063	VB
1	donation	8	"3,223"	8.078	NN
1	donkey	6	"2,629"	7.874	NN
1	donor	5	"1,698"	7.437	NN
1	door	4	"53,813"	10.893	NN
1	doorbell	8	530	6.273	NN
1	doorway	7	"1,657"	7.413	NN
1	dope	4	"1,900"	7.55	NN|VB
1	dorm	4	"1,650"	7.409	NN
1	dot	3	"7,961"	8.982	NN
1	double	6	"42,366"	10.654	JJ|VB|NN|RB
1	doubt	5	"48,652"	10.792	NN|VB
1	dough	5	"3,391"	8.129	NN
1	doughnut	8	484	6.182	NN
1	dove	4	"2,713"	7.906	NN
1	down	4	"293,731"	12.59	RB|minor|JJ|NN
1	downtown	8	"6,886"	8.837	NN|RB|JJ
1	doze	4	277	5.624	NN|VB
1	dozen	5	"11,561"	9.355	NN
1	draft	5	"14,141"	9.557	NN|VB
1	drag	4	"11,908"	9.385	VB|NN
1	dragon	6	"29,320"	10.286	NN
1	drain	5	"14,860"	9.606	NN|VB
1	drama	5	"4,735"	8.463	NN
1	draw	4	"26,592"	10.188	VB|NN
1	drawer	6	"2,480"	7.816	NN
1	drawing	7	"14,502"	9.582	VB|NN
1	dream	5	"32,423"	10.387	NN|VB
1	drench	6	62	4.127	VB|NN
1	dress	5	"12,384"	9.424	NN|VB
1	dresser	7	874	6.773	NN
1	dressing	8	"2,884"	7.967	NN|VB
1	drift	5	"3,322"	8.108	NN|VB
1	drill	5	"5,862"	8.676	NN|VB
1	drink	5	"19,872"	9.897	VB|NN
1	drip	4	"1,348"	7.206	NN|VB
1	drive	5	"171,708"	12.054	NN|VB
1	driver	6	"69,007"	11.142	NN
1	driveway	8	"1,147"	7.045	NN
1	drop	4	"47,322"	10.765	NN|VB
1	drove	5	"6,721"	8.813	VB
1	drown	5	"1,415"	7.255	VB
1	drug	4	"37,439"	10.53	NN|VB
1	drum	4	"8,300"	9.024	NN|VB
1	drunk	5	"7,265"	8.891	JJ
1	dry	3	"19,382"	9.872	JJ|VB|RB|NN
1	dryer	5	"1,153"	7.05	NN|JJ
1	duck	4	"6,829"	8.829	NN|VB
1	due	3	"100,775"	11.521	JJ|NN|minor
1	dull	4	"4,644"	8.443	JJ|VB
1	dump	4	"10,072"	9.218	VB|NN
1	dune	4	"2,291"	7.737	NN
1	dungeon	7	"3,526"	8.168	NN
1	dunk	4	"1,068"	6.974	VB|NN
1	duplicate	9	"5,234"	8.563	JJ|NN
1	dusk	4	795	6.678	NN
1	dust	4	"18,645"	9.833	NN|VB
1	dustpan	7	10	2.303	NN
1	duty	4	"14,997"	9.616	NN
1	dwarf	5	"4,768"	8.47	NN|VB
1	dynamite	8	"1,724"	7.452	NN
1	dynasty	7	"2,344"	7.76	NN
1	eager	5	"4,690"	8.453	JJ
1	eagle	5	"6,845"	8.831	NN
1	ear	3	"11,312"	9.334	NN
1	earn	4	"11,987"	9.392	VB
1	earnestness	11	69	4.234	NN
1	earring	7	417	6.033	NN
1	earth	5	"61,680"	11.03	NN|VB
1	earthquake	10	"5,617"	8.634	NN
1	ease	4	"9,671"	9.177	NN|VB
1	east	4	"49,098"	10.802	NN|JJ|RB
1	Easter	6	"3,226"	8.079	NN
1	eat	3	"35,550"	10.479	VB|NN
1	eating	6	"16,624"	9.719	VB|NN
1	economy	7	"21,828"	9.991	NN
1	ecstasy	7	"2,201"	7.697	NN
1	edge	4	"37,877"	10.542	NN|VB
1	editor	6	"45,222"	10.719	NN
1	editorial	9	"6,801"	8.825	NN|JJ
1	educate	7	"4,500"	8.412	VB
1	education	9	"58,802"	10.982	NN
1	effect	6	"67,019"	11.113	NN|VB
1	effort	6	"37,651"	10.536	NN
1	egg	3	"14,967"	9.614	NN|VB
1	eggs	4	"8,214"	9.014	NN|VB
1	ego	3	"6,180"	8.729	NN
1	Egypt	5	"5,513"	8.615	NN
1	eight	5	"17,470"	9.768	minor|NN
1	Einstein	8	"5,274"	8.571	NN
1	elaborate	9	"4,853"	8.487	JJ
1	elbow	5	"3,401"	8.132	NN|VB
1	elect	5	"2,831"	7.948	VB|NN|JJ
1	election	8	"12,479"	9.432	NN
1	electric	8	"19,671"	9.887	JJ
1	electrician	11	357	5.878	NN
1	electricity	11	"5,014"	8.52	NN
1	electron	8	"3,923"	8.275	NN
1	element	7	"15,056"	9.62	NN|JJ
1	elements	8	"17,438"	9.766	NN
1	elephant	8	"7,010"	8.855	NN
1	elevator	8	"3,215"	8.076	NN
1	elf	3	"7,239"	8.887	NN
1	elimination	11	"3,194"	8.069	NN
1	elk	3	"1,184"	7.077	NN
1	elm	3	"4,550"	8.423	NN|JJ
1	embarrass	9	738	6.604	VB
1	embrace	7	"3,151"	8.055	VB|NN
1	emerald	7	"6,222"	8.736	JJ|NN
1	emergency	9	"13,361"	9.5	NN
1	emotion	7	"4,530"	8.418	NN
1	empathy	7	"2,166"	7.681	NN
1	emperor	7	"5,122"	8.541	NN
1	empire	6	"16,228"	9.694	NN
1	employee	8	"11,023"	9.308	NN
1	employer	8	"27,757"	10.231	NN
1	employment	10	"22,833"	10.036	NN
1	empty	5	"19,261"	9.866	JJ|VB|NN
1	encyclopedia	12	"4,635"	8.441	NN
1	end	3	"227,504"	12.335	NN|VB
1	ending	6	"14,130"	9.556	VB|NN
1	enemy	5	"16,802"	9.729	NN
1	energy	6	"58,596"	10.978	NN
