Occurrences	Word	Length	Freq_HAL	Log_Freq_HAL	POS
1	valley	6	24,976	10.126	NN
1	van	3	45,556	10.727	NN
1	vehicle	7	13,714	9.526	NN
1	view	4	75,014	11.225	NN|VB
1	village	7	13,243	9.491	NN
1	vine	4	1,241	7.124	NN
1	vintage	7	4,321	8.371	NN|JJ
1	vinyl	5	7,178	8.879	NN
1	violet	6	1,241	7.124	NN
1	walk	4	33,093	10.407	NN|VB
1	wall	4	91,869	11.428	NN|VB
1	washing	7	3,340	8.114	VB|NN
1	wasp	4	786	6.667	NN
1	water	5	105,961	11.571	NN|VB
1	waterfall	9	818	6.707	NN
1	wave	4	19,212	9.863	NN|VB
1	weather	7	21,328	9.968	NN|VB
1	web	3	140,289	11.851	NN
1	wedding	7	12,528	9.436	NN|VB
1	weed	4	3,010	8.010	NN|VB
1	wet	3	16,466	9.709	JJ|NN|VB
1	whale	5	2,271	7.728	NN
1	whiskers	8	437	6.080	NN
1	white	5	149,742	11.917	JJ|NN
1	wig	3	961	6.868	NN
1	wild	4	23,869	10.080	JJ|RB
1	wind	4	23,685	10.073	NN|VB
1	windmill	8	302	5.710	NN
1	window	6	54,926	10.914	NN
1	wine	4	13,077	9.479	NN
1	wing	4	15,248	9.632	NN|VB
1	winter	6	23,910	10.082	NN|VB
1	wire	4	16,615	9.718	NN|VB
1	wolf	4	21,576	9.979	NN|VB
1	women	5	111,268	11.620	NN
1	wood	4	24,035	10.087	NN
1	wool	4	2,066	7.633	NN
1	words	5	99,249	11.505	NN
1	work	4	451,298	13.020	NN|VB
1	written	7	103,440	11.547	VB|JJ
1	yellow	6	19,319	9.869	JJ|NN|VB
1	zebra	5	915	6.819	NN
1	zombie	6	4,439	8.398	NN
1	zoo	3	4,317	8.370	NN
